remaining_obj,ac_weight,knapsack,ac_weight,knapsack,ac_weight,knapsack,ac_weight,total_fitness
0, 144, 1, 64, 2, 32, 3, 783, 170
0, 704, 1, 272, 2, 0, 3, 47, 170
0, 192, 1, 272, 2, 512, 3, 47, 170
0, 608, 1, 128, 2, 17, 3, 270, 170
0, 272, 1, 128, 2, 65, 3, 558, 170
0, 64, 1, 512, 2, 128, 3, 319, 170
0, 1, 1, 0, 2, 736, 3, 286, 170
0, 336, 1, 544, 2, 8, 3, 135, 201
0, 0, 1, 545, 2, 336, 3, 142, 170
0, 32, 1, 848, 2, 129, 3, 14, 170
0, 257, 1, 512, 2, 128, 3, 126, 170
0, 0, 1, 18, 2, 993, 3, 12, 201
0, 64, 1, 784, 2, 160, 3, 15, 170
0, 576, 1, 385, 2, 48, 3, 14, 170
0, 16, 1, 33, 2, 640, 3, 334, 170
0, 1, 1, 272, 2, 128, 3, 622, 170
0, 512, 1, 469, 2, 32, 3, 10, 201
0, 64, 1, 160, 2, 17, 3, 782, 170
0, 385, 1, 0, 2, 528, 3, 110, 170
0, 1, 1, 416, 2, 592, 3, 14, 170
0, 0, 1, 128, 2, 260, 3, 635, 201
0, 512, 1, 64, 2, 129, 3, 318, 170
0, 576, 1, 16, 2, 128, 3, 303, 170
0, 0, 1, 577, 2, 384, 3, 62, 170
0, 64, 1, 32, 2, 513, 3, 414, 170
0, 464, 1, 0, 2, 32, 3, 527, 170
0, 320, 1, 544, 2, 144, 3, 15, 170
0, 593, 1, 256, 2, 128, 3, 46, 170
0, 416, 1, 528, 2, 0, 3, 79, 170
0, 225, 1, 512, 2, 272, 3, 14, 170
0, 0, 1, 1, 2, 944, 3, 78, 170
0, 0, 1, 289, 2, 640, 3, 94, 170
0, 1, 1, 832, 2, 0, 3, 190, 170
0, 769, 1, 32, 2, 128, 3, 94, 170
0, 448, 1, 33, 2, 512, 3, 30, 170
0, 528, 1, 288, 2, 129, 3, 78, 170
0, 80, 1, 0, 2, 673, 3, 270, 170
0, 432, 1, 577, 2, 0, 3, 14, 170
0, 128, 1, 48, 2, 832, 3, 15, 170
0, 448, 1, 512, 2, 32, 3, 31, 170
0, 145, 1, 544, 2, 320, 3, 14, 170
0, 400, 1, 0, 2, 1, 3, 622, 170
0, 32, 1, 848, 2, 1, 3, 142, 170
0, 576, 1, 17, 2, 416, 3, 14, 170
0, 384, 1, 80, 2, 545, 3, 14, 170
0, 0, 1, 129, 2, 16, 3, 878, 170
0, 33, 1, 656, 2, 256, 3, 78, 170
0, 16, 1, 544, 2, 136, 3, 327, 201
0, 64, 1, 673, 2, 272, 3, 14, 170
0, 0, 1, 401, 2, 544, 3, 78, 170
0, 17, 1, 256, 2, 68, 3, 682, 201
0, 896, 1, 16, 2, 97, 3, 14, 170
0, 0, 1, 272, 2, 736, 3, 15, 170
0, 881, 1, 128, 2, 0, 3, 14, 170
0, 1, 1, 64, 2, 928, 3, 30, 170
0, 304, 1, 512, 2, 129, 3, 78, 170
0, 0, 1, 96, 2, 400, 3, 527, 170
0, 17, 1, 32, 2, 514, 3, 460, 201
0, 64, 1, 441, 2, 2, 3, 516, 232
0, 128, 1, 608, 2, 257, 3, 30, 170
0, 544, 1, 257, 2, 80, 3, 142, 170
0, 16, 1, 736, 2, 257, 3, 14, 170
0, 64, 1, 512, 2, 289, 3, 158, 170
0, 416, 1, 576, 2, 0, 3, 31, 170
0, 0, 1, 257, 2, 720, 3, 46, 170
0, 256, 1, 641, 2, 112, 3, 14, 170
0, 80, 1, 128, 2, 769, 3, 46, 170
0, 160, 1, 264, 2, 577, 3, 22, 201
0, 256, 1, 512, 2, 161, 3, 94, 170
0, 720, 1, 32, 2, 256, 3, 15, 170
0, 528, 1, 257, 2, 64, 3, 174, 170
0, 289, 1, 512, 2, 144, 3, 78, 170
0, 32, 1, 384, 2, 0, 3, 607, 170
0, 80, 1, 32, 2, 385, 3, 526, 170
0, 16, 1, 577, 2, 416, 3, 14, 170
0, 128, 1, 17, 2, 96, 3, 782, 170
0, 576, 1, 292, 2, 129, 3, 26, 201
0, 944, 1, 64, 2, 1, 3, 14, 170
0, 0, 1, 64, 2, 1, 3, 958, 170
0, 32, 1, 68, 2, 528, 3, 395, 201
0, 512, 1, 65, 2, 128, 3, 318, 170
0, 128, 1, 65, 2, 560, 3, 270, 170
0, 32, 1, 64, 2, 896, 3, 31, 170
0, 32, 1, 1, 2, 784, 3, 206, 170
0, 32, 1, 64, 2, 529, 3, 398, 170
0, 256, 1, 48, 2, 132, 3, 587, 201
0, 705, 1, 0, 2, 48, 3, 270, 170
0, 289, 1, 528, 2, 192, 3, 14, 170
0, 512, 1, 384, 2, 113, 3, 14, 170
0, 401, 1, 512, 2, 64, 3, 46, 170
0, 160, 1, 512, 2, 320, 3, 31, 170
0, 689, 1, 0, 2, 320, 3, 14, 170
0, 384, 1, 528, 2, 32, 3, 79, 170
0, 32, 1, 529, 2, 192, 3, 270, 170
0, 289, 1, 64, 2, 656, 3, 14, 170
0, 576, 1, 129, 2, 272, 3, 46, 170
0, 256, 1, 513, 2, 0, 3, 254, 170
0, 592, 1, 385, 2, 32, 3, 14, 170
0, 432, 1, 512, 2, 1, 3, 78, 170
0, 401, 1, 64, 2, 544, 3, 14, 170
0, 160, 1, 16, 2, 769, 3, 78, 170
0, 129, 1, 256, 2, 560, 3, 78, 170
0, 161, 1, 576, 2, 16, 3, 270, 170
0, 0, 1, 0, 2, 696, 3, 327, 201
0, 1, 1, 896, 2, 96, 3, 30, 170
0, 544, 1, 320, 2, 128, 3, 31, 170
0, 32, 1, 320, 2, 513, 3, 158, 170
0, 785, 1, 0, 2, 128, 3, 110, 170
0, 1, 1, 112, 2, 768, 3, 142, 170
0, 0, 1, 0, 2, 497, 3, 526, 170
0, 0, 1, 224, 2, 0, 3, 799, 170
0, 129, 1, 272, 2, 512, 3, 110, 170
0, 64, 1, 640, 2, 305, 3, 14, 170
0, 16, 1, 896, 2, 65, 3, 46, 170
0, 704, 1, 257, 2, 0, 3, 62, 170
0, 192, 1, 16, 2, 260, 3, 555, 201
0, 256, 1, 0, 2, 529, 3, 238, 170
0, 640, 1, 16, 2, 96, 3, 271, 170
0, 593, 1, 160, 2, 256, 3, 14, 170
0, 513, 1, 16, 2, 448, 3, 46, 170
0, 0, 1, 145, 2, 352, 3, 526, 170
0, 0, 1, 945, 2, 0, 3, 78, 170
0, 320, 1, 644, 2, 49, 3, 10, 201
0, 0, 1, 112, 2, 384, 3, 527, 170
0, 257, 1, 32, 2, 64, 3, 670, 170
0, 576, 1, 33, 2, 144, 3, 270, 170
0, 704, 1, 272, 2, 32, 3, 15, 170
0, 784, 1, 0, 2, 193, 3, 46, 170
0, 96, 1, 528, 2, 256, 3, 143, 170
0, 17, 1, 384, 2, 512, 3, 110, 170
0, 512, 1, 177, 2, 64, 3, 270, 170
0, 0, 1, 272, 2, 673, 3, 78, 170
0, 0, 1, 0, 2, 417, 3, 606, 170
0, 512, 1, 256, 2, 192, 3, 63, 170
0, 16, 1, 544, 2, 193, 3, 270, 170
0, 1, 1, 64, 2, 272, 3, 686, 170
0, 640, 1, 305, 2, 0, 3, 78, 170
0, 64, 1, 304, 2, 641, 3, 14, 170
0, 512, 1, 241, 2, 256, 3, 14, 170
0, 321, 1, 144, 2, 546, 3, 12, 201
0, 128, 1, 513, 2, 80, 3, 302, 170
0, 161, 1, 80, 2, 768, 3, 14, 170
0, 641, 1, 272, 2, 32, 3, 78, 170
0, 193, 1, 0, 2, 48, 3, 782, 170
0, 0, 1, 0, 2, 309, 3, 714, 201
0, 512, 1, 257, 2, 64, 3, 190, 170
0, 48, 1, 512, 2, 384, 3, 79, 170
0, 0, 1, 272, 2, 224, 3, 527, 170
0, 512, 1, 0, 2, 16, 3, 495, 170
0, 224, 1, 528, 2, 256, 3, 15, 170
0, 1, 1, 320, 2, 560, 3, 142, 170
0, 65, 1, 520, 2, 176, 3, 262, 201
0, 513, 1, 288, 2, 80, 3, 142, 170
0, 624, 1, 5, 2, 128, 3, 266, 201
0, 32, 1, 128, 2, 273, 3, 590, 170
0, 576, 1, 385, 2, 48, 3, 14, 170
0, 640, 1, 289, 2, 64, 3, 30, 170
0, 48, 1, 512, 2, 385, 3, 78, 170
0, 528, 1, 0, 2, 288, 3, 207, 170
0, 512, 1, 65, 2, 272, 3, 174, 170
0, 32, 1, 129, 2, 0, 3, 862, 170
0, 160, 1, 520, 2, 81, 3, 262, 201
0, 48, 1, 257, 2, 576, 3, 142, 170
0, 33, 1, 144, 2, 256, 3, 590, 170
0, 257, 1, 0, 2, 240, 3, 526, 170
0, 0, 1, 209, 2, 256, 3, 558, 170
0, 0, 1, 673, 2, 16, 3, 334, 170
0, 129, 1, 48, 2, 576, 3, 270, 170
0, 320, 1, 33, 2, 0, 3, 670, 170
0, 64, 1, 17, 2, 256, 3, 686, 170
0, 512, 1, 0, 2, 280, 3, 231, 201
0, 576, 1, 160, 2, 272, 3, 15, 170
0, 49, 1, 0, 2, 640, 3, 334, 170
0, 0, 1, 401, 2, 0, 3, 622, 170
0, 129, 1, 48, 2, 64, 3, 782, 170
0, 256, 1, 193, 2, 560, 3, 14, 170
0, 128, 1, 64, 2, 17, 3, 814, 170
0, 0, 1, 129, 2, 336, 3, 558, 170
0, 320, 1, 545, 2, 2, 3, 156, 201
0, 353, 1, 0, 2, 656, 3, 14, 170
0, 768, 1, 17, 2, 66, 3, 172, 201
0, 928, 1, 17, 2, 0, 3, 78, 170
0, 64, 1, 416, 2, 529, 3, 14, 170
0, 65, 1, 32, 2, 400, 3, 526, 170
0, 1, 1, 16, 2, 512, 3, 494, 170
0, 0, 1, 736, 2, 257, 3, 30, 170
0, 512, 1, 97, 2, 400, 3, 14, 170
0, 129, 1, 64, 2, 528, 3, 302, 170
0, 257, 1, 512, 2, 64, 3, 190, 170
0, 576, 1, 272, 2, 160, 3, 15, 170
0, 0, 1, 400, 2, 0, 3, 623, 170
0, 800, 1, 129, 2, 0, 3, 94, 170
0, 1, 1, 272, 2, 608, 3, 142, 170
0, 0, 1, 1, 2, 880, 3, 142, 170
0, 0, 1, 192, 2, 32, 3, 799, 170
0, 33, 1, 272, 2, 576, 3, 142, 170
0, 32, 1, 145, 2, 256, 3, 590, 170
0, 576, 1, 0, 2, 48, 3, 399, 170
0, 257, 1, 16, 2, 672, 3, 78, 170
0, 256, 1, 32, 2, 577, 3, 158, 170
0, 48, 1, 128, 2, 768, 3, 79, 170
0, 640, 1, 289, 2, 0, 3, 94, 170
0, 0, 1, 416, 2, 593, 3, 14, 170
0, 17, 1, 0, 2, 896, 3, 110, 170
0, 256, 1, 48, 2, 4, 3, 715, 201
0, 385, 1, 8, 2, 560, 3, 70, 201
0, 193, 1, 512, 2, 0, 3, 318, 170
0, 577, 1, 0, 2, 288, 3, 158, 170
0, 160, 1, 0, 2, 785, 3, 78, 170
0, 513, 1, 0, 2, 400, 3, 110, 170
0, 0, 1, 592, 2, 417, 3, 14, 170
0, 641, 1, 0, 2, 32, 3, 350, 170
0, 0, 1, 256, 2, 688, 3, 79, 170
0, 0, 1, 977, 2, 0, 3, 46, 170
0, 0, 1, 128, 2, 48, 3, 847, 170
0, 0, 1, 1, 2, 832, 3, 190, 170
0, 256, 1, 96, 2, 1, 3, 670, 170
0, 16, 1, 512, 2, 32, 3, 463, 170
0, 289, 1, 0, 2, 664, 3, 70, 201
0, 0, 1, 73, 2, 656, 3, 294, 201
0, 576, 1, 48, 2, 257, 3, 142, 170
0, 784, 1, 5, 2, 224, 3, 10, 201
0, 512, 1, 9, 2, 176, 3, 326, 201
0, 544, 1, 1, 2, 192, 3, 286, 170
0, 656, 1, 32, 2, 64, 3, 271, 170
0, 640, 1, 113, 2, 256, 3, 14, 170
0, 256, 1, 97, 2, 512, 3, 158, 170
0, 0, 1, 32, 2, 961, 3, 30, 170
0, 273, 1, 576, 2, 0, 3, 174, 170
0, 32, 1, 769, 2, 24, 3, 198, 201
0, 576, 1, 308, 2, 0, 3, 139, 201
0, 1, 1, 272, 2, 160, 3, 590, 170
0, 128, 1, 272, 2, 613, 3, 10, 201
0, 960, 1, 16, 2, 0, 3, 47, 170
0, 144, 1, 33, 2, 768, 3, 78, 170
0, 0, 1, 64, 2, 416, 3, 543, 170
0, 449, 1, 528, 2, 0, 3, 46, 170
0, 257, 1, 528, 2, 32, 3, 206, 170
0, 64, 1, 544, 2, 16, 3, 399, 170
0, 192, 1, 16, 2, 289, 3, 526, 170
0, 1, 1, 32, 2, 784, 3, 206, 170
0, 704, 1, 256, 2, 1, 3, 62, 170
0, 49, 1, 0, 2, 704, 3, 270, 170
0, 112, 1, 513, 2, 384, 3, 14, 170
