remaining_obj,ac_weight,knapsack,ac_weight,knapsack,ac_weight,knapsack,ac_weight,total_fitness
0, 1051136, 1, 10691588, 2, 49296, 3, 4985195, 2732563
0, 2221296, 1, 12583424, 2, 526341, 3, 1446154, 2732563
0, 2236928, 1, 4460544, 2, 8931732, 3, 1148011, 2732563
0, 70144, 1, 4214080, 2, 9707540, 3, 2785451, 2732563
0, 4202496, 1, 1082980, 2, 2298240, 3, 9193499, 2732563
0, 132673, 1, 6816038, 2, 8407184, 3, 1421320, 3532164
0, 12583233, 1, 2542112, 2, 9348, 3, 1642522, 2732563
0, 9179137, 1, 4195872, 2, 1108244, 3, 2293962, 2732563
0, 758161, 1, 6572128, 2, 9437188, 3, 9738, 2732563
0, 5242880, 1, 495876, 2, 10495696, 3, 542763, 2732563
0, 8427584, 1, 263077, 2, 2761744, 3, 5324810, 2732563
0, 2169088, 1, 13895172, 2, 573505, 3, 139450, 2732563
0, 950800, 1, 5249093, 2, 10510720, 3, 66602, 2732563
0, 230016, 1, 270612, 2, 6296608, 3, 9979979, 2732563
0, 6633472, 1, 9438405, 2, 705072, 3, 266, 2732563
0, 9179300, 1, 163840, 2, 5269312, 3, 2164763, 3115308
0, 4753665, 1, 8398054, 2, 3604480, 3, 21016, 3532164
0, 1216673, 1, 279824, 2, 4784132, 3, 10496586, 2732563
0, 1442144, 1, 6381060, 2, 8421521, 3, 532490, 2732563
0, 2099265, 1, 197648, 2, 279300, 3, 14201002, 2732563
0, 11560960, 1, 430261, 2, 4784896, 3, 1098, 2732563
0, 8756288, 1, 1048976, 2, 4349959, 3, 2621992, 3532164
0, 2495872, 1, 5244976, 2, 68, 3, 9036299, 2732563
0, 4753456, 1, 9506945, 2, 419396, 3, 2097418, 2732563
0, 14794816, 1, 659479, 2, 272416, 3, 1050504, 3532164
0, 8522752, 1, 1618497, 2, 2359300, 3, 4276666, 2732563
0, 9437200, 1, 394272, 2, 6924740, 3, 21003, 2732563
0, 12584192, 1, 1876096, 2, 154180, 3, 2162747, 2732563
0, 33809, 1, 6720, 2, 10822020, 3, 5914666, 2732563
0, 9244817, 1, 4, 2, 5262656, 3, 2269738, 2732563
0, 1852544, 1, 6333044, 2, 198657, 3, 8392970, 2732563
0, 15601665, 1, 1130496, 2, 33876, 3, 11178, 2732563
0, 41472, 1, 1902625, 2, 10503444, 3, 4329674, 2732563
0, 594944, 1, 3295284, 2, 4194881, 3, 8692106, 2732563
0, 11568128, 1, 854644, 2, 4329729, 3, 24714, 2732563
0, 2662400, 1, 5444, 2, 12716049, 3, 1393322, 2732563
0, 8397585, 1, 6737920, 2, 1115364, 3, 526346, 2732563
0, 8611072, 1, 6291540, 2, 1867776, 3, 6827, 2732563
0, 5621797, 1, 5824, 2, 256, 3, 11149338, 3115308
0, 12583681, 1, 739460, 2, 1351744, 3, 2102330, 2732563
0, 4198928, 1, 9569312, 2, 32773, 3, 2976202, 2732563
0, 4458240, 1, 10522624, 2, 723108, 3, 1073243, 2732563
0, 37569, 1, 25616, 2, 2031620, 3, 14682410, 2732563
0, 664112, 1, 4526336, 2, 35973, 3, 11550794, 2732563
0, 8658961, 1, 2656260, 2, 18144, 3, 5443850, 2732563
0, 1114448, 1, 12713989, 2, 2628096, 3, 320682, 2732563
0, 213568, 1, 8388884, 2, 829440, 3, 7345323, 2732563
0, 8409088, 1, 44176, 2, 3276804, 3, 5047147, 2732563
0, 1118721, 1, 4194724, 2, 8440912, 3, 3022858, 2732563
0, 2098181, 1, 14659712, 2, 17184, 3, 2138, 3115308
0, 1589376, 1, 262176, 2, 14728452, 3, 197211, 2732563
0, 2267152, 1, 328705, 2, 14172612, 3, 8746, 2732563
0, 8422465, 1, 596480, 2, 7602340, 3, 155930, 2732563
0, 8704, 1, 10059905, 2, 263236, 3, 6445370, 2732563
0, 14164096, 1, 329732, 2, 38689, 3, 2244698, 2732563
0, 1393920, 1, 12595268, 2, 2755072, 3, 32955, 2732563
0, 6128656, 1, 10627200, 2, 21284, 3, 75, 2732563
0, 9719857, 1, 41984, 2, 2163140, 3, 4852234, 2732563
0, 786592, 1, 4262417, 2, 9445700, 3, 2282506, 2732563
0, 4743233, 1, 2104628, 2, 1147008, 3, 8782346, 2732563
0, 11810112, 1, 517, 2, 4229168, 3, 737418, 2732563
0, 2114560, 1, 241793, 2, 5505620, 3, 8915242, 2732563
0, 2162976, 1, 819201, 2, 5401732, 3, 8393306, 2732563
0, 8396864, 1, 2230704, 2, 5062660, 3, 1086987, 2732563
0, 2703616, 1, 32768, 2, 2052, 3, 14038779, 2732563
0, 12918817, 1, 1183812, 2, 52368, 3, 2622218, 2732563
0, 2099392, 1, 1597712, 2, 8487941, 3, 4592170, 2732563
0, 4244480, 1, 11010161, 2, 473476, 3, 1049098, 2732563
0, 14832272, 1, 1377284, 2, 2113, 3, 565546, 2732563
0, 8985216, 1, 4203521, 2, 3293220, 3, 295258, 2732563
0, 197697, 1, 528656, 2, 6350980, 3, 9699882, 2732563
0, 14960640, 1, 78912, 2, 1704740, 3, 32923, 2732563
0, 2228480, 1, 13407889, 2, 1048676, 3, 92170, 2732563
0, 1968208, 1, 4356, 2, 8390272, 3, 6414379, 2732563
0, 265344, 1, 5390341, 2, 2720000, 3, 8401530, 2732563
0, 74240, 1, 10524692, 2, 263617, 3, 5914666, 2732563
0, 5768225, 1, 10883136, 2, 67988, 3, 57866, 2732563
0, 4851777, 1, 299040, 2, 1140228, 3, 10486170, 2732563
0, 4871232, 1, 9535488, 2, 262916, 3, 2107579, 2732563
0, 1245760, 1, 529413, 2, 49440, 3, 14952602, 2732563
0, 35601, 1, 9052160, 2, 7668772, 3, 20682, 2732563
0, 2293760, 1, 1610880, 2, 4464661, 3, 8407914, 2732563
0, 531729, 1, 8396868, 2, 7569952, 3, 278666, 2732563
0, 13665345, 1, 81972, 2, 404096, 3, 2625802, 2732563
0, 13115649, 1, 16436, 2, 2202816, 3, 1442314, 2732563
0, 15763488, 1, 77952, 2, 672532, 3, 263243, 2732563
0, 4460752, 1, 1270052, 2, 11045376, 3, 1035, 2732563
0, 4195376, 1, 1089605, 2, 743936, 3, 10748298, 2732563
0, 156256, 1, 12058645, 2, 4296704, 3, 265610, 2732563
0, 13313, 1, 3146292, 2, 8931584, 3, 4686026, 2732563
0, 14681184, 1, 1071504, 2, 524293, 3, 500234, 2732563
0, 103041, 1, 8667488, 2, 6423556, 3, 1583130, 2732563
0, 8921216, 1, 2228996, 2, 5281808, 3, 345195, 2732563
0, 4456448, 1, 172260, 2, 11010305, 3, 1138202, 2732563
0, 1237184, 1, 14946049, 2, 69636, 3, 524346, 2732563
0, 11822208, 1, 524325, 2, 4198912, 3, 231770, 2732563
0, 128, 1, 4907041, 2, 2165572, 3, 9704474, 2732563
0, 297025, 1, 4735012, 2, 8393472, 3, 3351706, 2732563
0, 3146240, 1, 818181, 2, 4227088, 3, 8585706, 2732563
0, 862288, 1, 8390048, 2, 4613, 3, 7520266, 2732563
0, 8945792, 1, 4202532, 2, 1465168, 3, 2163723, 2732563
0, 12599572, 1, 2106400, 2, 297024, 3, 1774219, 3115308
0, 355440, 1, 1184257, 2, 2654212, 3, 12583306, 2732563
0, 8553649, 1, 2363712, 2, 540676, 3, 5319178, 2732563
0, 8414720, 1, 262468, 2, 2267169, 3, 5832858, 2732563
0, 13639745, 1, 32, 2, 2148612, 3, 988826, 2732563
0, 720928, 1, 7602448, 2, 51269, 3, 8402570, 2732563
0, 4268288, 1, 9470080, 2, 19060, 3, 3019787, 2732563
0, 1130784, 1, 6291589, 2, 409168, 3, 8945674, 2732563
0, 8579584, 1, 2621648, 2, 1315877, 3, 4260106, 2732563
0, 12584608, 1, 3281173, 2, 837632, 3, 73802, 2732563
0, 2099264, 1, 9737252, 2, 598912, 3, 4341787, 2732563
0, 2099200, 1, 4293636, 2, 668625, 3, 9715754, 2732563
0, 3278016, 1, 9183265, 2, 70420, 3, 4245514, 2732563
0, 574240, 1, 3604548, 2, 2193, 3, 12596234, 2732563
0, 1082640, 1, 2244612, 2, 4470880, 3, 8979083, 2732563
0, 2176, 1, 6038272, 2, 10523653, 3, 213114, 2732563
0, 13107713, 1, 162816, 2, 1376500, 3, 2130186, 2732563
0, 6377600, 1, 1613824, 2, 8653412, 3, 132379, 2732563
0, 336272, 1, 10508352, 2, 558116, 3, 5374475, 2732563
0, 4726881, 1, 264576, 2, 1069076, 3, 10716682, 2732563
0, 8320, 1, 4489792, 2, 3150132, 3, 9128971, 2732563
0, 280864, 1, 2236421, 2, 1146944, 3, 13112986, 2732563
0, 1344512, 1, 619072, 2, 12585013, 3, 2228618, 2732563
0, 8391425, 1, 1581104, 2, 4571204, 3, 2233482, 2732563
0, 10485761, 1, 148896, 2, 4788292, 3, 1354266, 2732563
0, 3679376, 1, 4294656, 2, 8409413, 3, 393770, 2732563
0, 8456961, 1, 4457600, 2, 700436, 3, 3162218, 2732563
0, 299520, 1, 9455828, 2, 6430977, 3, 590890, 2732563
0, 12402945, 1, 6820, 2, 40960, 3, 4326490, 2732563
0, 2122928, 1, 4821249, 2, 393284, 3, 9439754, 2732563
0, 1063168, 1, 11010597, 2, 4211712, 3, 491738, 2732563
0, 20992, 1, 11520, 2, 14254100, 3, 2490603, 2732563
0, 2208, 1, 8388945, 2, 7996420, 3, 389642, 2732563
0, 13787649, 1, 856080, 2, 1444, 3, 2132042, 2732563
0, 1050960, 1, 10571940, 2, 263168, 3, 4891147, 2732563
0, 6308096, 1, 524516, 2, 113680, 3, 9830923, 2732563
0, 6553632, 1, 1099205, 2, 9046544, 3, 77834, 2732563
0, 6393920, 1, 1450017, 2, 8915860, 3, 17418, 2732563
0, 69652, 1, 1466465, 2, 33280, 3, 15207818, 3115308
0, 352352, 1, 8390784, 2, 5772052, 3, 2262027, 2732563
0, 13113857, 1, 2367920, 2, 32836, 3, 1262602, 2732563
0, 1408, 1, 13705732, 2, 2365504, 3, 704571, 2732563
0, 5310464, 1, 8422916, 2, 2761088, 3, 282747, 2732563
0, 5243904, 1, 8413572, 2, 2988064, 3, 131675, 2732563
0, 398161, 1, 13633572, 2, 607360, 3, 2138122, 2732563
0, 336913, 1, 4210912, 2, 12096004, 3, 133386, 2732563
0, 2725632, 1, 24772, 2, 12714000, 3, 1312811, 2732563
0, 10132320, 1, 286848, 2, 2098196, 3, 4259851, 2732563
0, 6424657, 1, 1328160, 2, 37508, 3, 8986890, 2732563
0, 9605281, 1, 2884352, 2, 4284484, 3, 3098, 2732563
0, 262272, 1, 2818832, 2, 9473029, 3, 4223082, 2732563
0, 9003968, 1, 262180, 2, 1086464, 3, 6424603, 2732563
0, 4212768, 1, 3245456, 2, 8912901, 3, 406090, 2732563
0, 5254529, 1, 933892, 2, 10485840, 3, 102954, 2732563
0, 363024, 1, 1069284, 2, 11010049, 3, 4334858, 2732563
0, 3376, 1, 11309573, 2, 1130560, 3, 4333706, 2732563
0, 81952, 1, 5375057, 2, 10525060, 3, 795146, 2732563
0, 65584, 1, 262721, 2, 1628164, 3, 14820746, 2732563
0, 344064, 1, 1749013, 2, 8388928, 3, 6295210, 2732563
0, 4993, 1, 401412, 2, 9440272, 3, 6930538, 2732563
0, 4722864, 1, 3146752, 2, 8568901, 3, 338698, 2732563
0, 811009, 1, 1116228, 2, 12615728, 3, 2234250, 2732563
0, 534016, 1, 2361569, 2, 1282308, 3, 12599322, 2732563
0, 2115616, 1, 8650772, 2, 4366784, 3, 1644043, 2732563
0, 5249393, 1, 786948, 2, 147584, 3, 10593290, 2732563
0, 94208, 1, 2753793, 2, 13632228, 3, 296986, 2732563
0, 4212272, 1, 328068, 2, 10526720, 3, 1710155, 2732563
0, 4264529, 1, 3672224, 2, 8676612, 3, 163850, 2732563
0, 4465153, 1, 564272, 2, 1245188, 3, 10502602, 2732563
0, 97280, 1, 131552, 2, 2130453, 3, 14417930, 2732563
0, 4330561, 1, 311476, 2, 11078400, 3, 1056778, 2732563
0, 303617, 1, 1578068, 2, 131072, 3, 14764458, 2732563
0, 8407105, 1, 5407232, 2, 2696356, 3, 266522, 2732563
0, 9441296, 1, 6422529, 2, 803172, 3, 110218, 2732563
0, 104960, 1, 3031045, 2, 80, 3, 13641130, 2732563
0, 10387760, 1, 65537, 2, 2125508, 3, 4198410, 2732563
0, 5309728, 1, 270464, 2, 133636, 3, 11063387, 2732563
0, 657681, 1, 9487940, 2, 2424960, 3, 4206634, 2732563
0, 395440, 1, 5836865, 2, 10511876, 3, 33034, 2732563
0, 101392, 1, 4587780, 2, 553664, 3, 11534379, 2732563
0, 9043968, 1, 1073221, 2, 6621472, 3, 38554, 2732563
0, 4456448, 1, 776288, 2, 2098308, 3, 9446171, 2732563
0, 1409632, 1, 11034628, 2, 4328832, 3, 4123, 2732563
