remaining_obj,ac_weight,knapsack,ac_weight,knapsack,ac_weight,knapsack,ac_weight,total_fitness
0, 4161, 1, 5767696, 2, 2490404, 3, 8514954, 2732563
0, 3425312, 1, 12714256, 2, 45637, 3, 592010, 2732563
0, 2304, 1, 229380, 2, 3146752, 3, 13398779, 2732563
0, 6291489, 1, 9033792, 2, 271364, 3, 1180570, 2732563
0, 8683680, 1, 209684, 2, 1590273, 3, 6293578, 2732563
0, 8392608, 1, 7163909, 2, 1179728, 3, 40970, 2732563
0, 19808, 1, 1352324, 2, 7012352, 3, 8392731, 2732563
0, 1458304, 1, 6297937, 2, 8978468, 3, 42506, 2732563
0, 3154817, 1, 68608, 2, 4587588, 3, 8966202, 2732563
0, 2368576, 1, 9064868, 2, 1051137, 3, 4292634, 2732563
0, 5513216, 1, 8421376, 2, 215476, 3, 2627147, 2732563
0, 8229, 1, 2281472, 2, 13631568, 3, 855946, 3115308
0, 4197376, 1, 2368085, 2, 10064256, 3, 147498, 2732563
0, 8585472, 1, 2131152, 2, 794660, 3, 5265931, 2732563
0, 360704, 1, 2246196, 2, 526337, 3, 13643978, 2732563
0, 1059600, 1, 33856, 2, 999557, 3, 14684202, 2732563
0, 1187856, 1, 4510949, 2, 2099712, 3, 8978698, 2732563
0, 2115088, 1, 13183108, 2, 426304, 3, 1052715, 2732563
0, 835857, 1, 12585092, 2, 9760, 3, 3346506, 2732563
0, 295696, 1, 9961569, 2, 6371332, 3, 148618, 2732563
0, 590864, 1, 8441924, 2, 7612673, 3, 131754, 2732563
0, 15745680, 1, 754724, 2, 6144, 3, 270667, 2732563
0, 1056, 1, 9519300, 2, 787200, 3, 6469659, 2732563
0, 114688, 1, 1572948, 2, 6562561, 3, 8527018, 2732563
0, 8392832, 1, 4842272, 2, 2360404, 3, 1181707, 2732563
0, 8472448, 1, 1441812, 2, 6299648, 3, 563307, 2732563
0, 593188, 1, 2392080, 2, 8523904, 3, 5268043, 3115308
0, 5120, 1, 8653121, 2, 1294884, 3, 6824090, 2732563
0, 21568, 1, 10562340, 2, 5144704, 3, 1048603, 2732563
0, 10559505, 1, 0, 2, 951748, 3, 5265962, 2732563
0, 4723200, 1, 3350592, 2, 279940, 3, 8423483, 2732563
0, 11010560, 1, 1281408, 2, 4148, 3, 4481099, 2732563
0, 1526272, 1, 2101504, 2, 13108244, 3, 41195, 2732563
0, 6375441, 1, 524960, 2, 9470276, 3, 406538, 2732563
0, 4310020, 1, 1181697, 2, 267136, 3, 11018362, 3115308
0, 1049744, 1, 4330052, 2, 2885664, 3, 8511755, 2732563
0, 8393104, 1, 4940896, 2, 517, 3, 3442698, 2732563
0, 1048912, 1, 173056, 2, 2965541, 3, 12589706, 2732563
0, 8585248, 1, 535104, 2, 284037, 3, 7372826, 2732563
0, 12985409, 1, 1087776, 2, 532, 3, 2703498, 2732563
0, 3214913, 1, 163972, 2, 28976, 3, 13369354, 2732563
0, 1647105, 1, 8519780, 2, 4232336, 3, 2377994, 2732563
0, 8470800, 1, 4501664, 2, 2621508, 3, 1183243, 2732563
0, 2371584, 1, 524496, 2, 4427268, 3, 9453867, 2732563
0, 6332417, 1, 409844, 2, 6656, 3, 10028298, 2732563
0, 4204032, 1, 8388804, 2, 1310752, 3, 2873627, 2732563
0, 549952, 1, 133120, 2, 12681876, 3, 3412267, 2732563
0, 8456352, 1, 32769, 2, 1593604, 3, 6694490, 2732563
0, 3727376, 1, 67141, 2, 12589440, 3, 393258, 2732563
0, 6375680, 1, 1836576, 2, 8564820, 3, 139, 2732563
0, 4853764, 1, 8454640, 2, 2379265, 3, 1089546, 3115308
0, 24896, 1, 623617, 2, 8781988, 3, 7346714, 2732563
0, 418128, 1, 2621952, 2, 8391685, 3, 5345450, 2732563
0, 10506320, 1, 4718725, 2, 1254688, 3, 297482, 2732563
0, 2150528, 1, 8978464, 2, 5244740, 3, 403483, 2732563
0, 917776, 1, 9478724, 2, 2097184, 3, 4283531, 2732563
0, 1048592, 1, 136257, 2, 2197668, 3, 13394698, 2732563
0, 1329392, 1, 4228356, 2, 2695680, 3, 8523787, 2732563
0, 8732672, 1, 4206804, 2, 688161, 3, 3149578, 2732563
0, 1136, 1, 11592196, 2, 4917633, 3, 266250, 2732563
0, 4263968, 1, 17157, 2, 12353752, 3, 142338, 3532164
0, 1639425, 1, 404032, 2, 12599732, 3, 2134026, 2732563
0, 2103104, 1, 49156, 2, 9242641, 3, 5382314, 2732563
0, 2646288, 1, 5571268, 2, 8553505, 3, 6154, 2732563
0, 708704, 1, 2424964, 2, 8398337, 3, 5245210, 2732563
0, 9527872, 1, 4132, 2, 3049873, 3, 4195338, 2732563
0, 1390209, 1, 6291552, 2, 8407300, 3, 688154, 2732563
