chromosome,fitness
1356964,238009
14098774,106602
10678501,732765
2037895,222910
15259994,256072
1880358,135378
15890008,41884
6904656,1678532
7039116,1065853
7131356,62089
596918,240416
12491844,152658
1735795,524347
14871619,565334
14320935,270789
10805556,682901
908112,285900
6865781,876833
1225450,18545
15669576,1263141
3958257,215437
2849875,477856
9583270,102574
3743365,377622
3837006,335689
7661936,453525
13184885,12701
11065708,794916
7723584,622056
2398765,125150
7919074,81463
14323238,21205
96495,161036
8126687,433719
14696400,129722
3875255,45641
4937113,323728
9604497,562384
11628074,107661
11187227,26438
3242597,722222
6185746,118885
809310,26099
15946658,109247
8659857,1356417
5097638,450445
11263552,774052
4624936,1562482
13407604,351855
9550900,354858
1508232,1052086
12269646,366177
6413137,376061
7738186,138575
6229529,61253
443603,349977
5902309,2636
14316281,3665
12871045,251490
6960716,724749
16713974,10347
14267776,550254
15446310,134822
11538149,1094287
840426,180990
7266916,502779
2395811,22906
7684825,457987
5432547,312143
6334164,425194
5247774,438219
6599221,42529
7395859,260625
11482377,167385
6110504,112811
8940359,637997
2250627,131762
8848269,87361
15049880,120050
7425197,436549
5301827,596960
7416143,193279
6868312,982548
16312547,594483
13874282,49343
15240058,407601
14367107,174556
6911397,77996
8819880,969858
7161019,164528
8135947,195801
9949188,1076866
15111330,409686
11776362,39740
2645753,341997
5331399,59808
16630640,247983
6991998,219431
13918747,138530
13138362,93337
10245570,465697
14624280,155442
13480170,185561
8348840,200825
7246453,200938
15253026,327419
7043220,716164
4086544,386694
5859719,3187
10654157,384226
16667426,167897
11473046,752126
9744614,87779
8183946,117450
11986947,250413
4385148,61747
15551345,761470
5620779,178627
10901281,484340
7684501,392918
468944,251227
5413776,228747
10432599,129992
951564,728784
6911004,829708
5577939,28747
4873187,363082
1829081,131421
5081777,893647
2568206,719476
5939404,1211741
2810106,777340
356444,1238627
5892645,425000
14020816,336131
2428595,183069
8376345,55056
6913069,318707
12907624,695118
10972226,869899
5201048,46942
11359526,154063
6400139,808286
178633,505349
60234,450878
1265020,234814
2182645,561513
2468610,184586
5420089,525637
826964,158454
10654390,138320
9769686,59013
11596488,385404
8827212,127982
7433259,573643
9300006,533125
2391176,605063
12145635,331721
7701448,23023
14000156,530391
1477320,661041
6438485,82726
1360121,1179193
12153047,55617
809398,47300
12086729,208245
6769081,27591
1203954,7070
13064689,206234
2022624,264875
2914024,142611
6442794,273370
5953734,160265
1131479,75549
7518310,399006
8284436,96644
11187984,210434
3402040,145799
1361888,177825
7555859,229788
11490499,369295
12934728,582424
1166105,285147
3017910,405889
14647319,270133
13234626,577699
8897304,169530
2646463,93907
12356792,214220
14933600,536193
418942,28637
9969355,141675
13972804,355882
4963842,36811
10743152,313860
13075832,404930
6986548,174164
2590568,98749
4252314,469810
16009754,375423
6992211,695870
3230574,34395
15337396,566462
13970770,56652
4346844,66753
40086,561818
7450900,661265
6395732,36684
9385481,351610
11945525,44556
6042713,970218
12170945,12592
12090881,978719
5485729,701412
10476064,454611
2900575,460817
12620987,472153
13252957,351476
3257033,338257
1462769,978759
5952138,22924
10139240,461562
10056136,1327307
10155265,478363
1321246,24257
8181089,265308
9505502,320131
7888617,88032
7390026,686819
13176683,531882
8461831,899547
5535336,415003
1285145,590707
12405302,21402
1676045,242351
5511625,920432
14174519,1013171
1908248,504356
8500076,234108
13986371,426015
11618029,105042
11654501,50793
4228750,334462
1366597,142750
9320931,209370
10199660,693790
9685331,467982
16256984,153875
8524695,192278
1379219,25375
14461061,386298
11243726,436399
9880976,76838
13391538,179613
6437301,309022
2446515,539042
11437401,318366
12766374,266390
10828617,8334
8570278,219676
15636557,166544
9824593,112018
9656615,357174
5876242,982777
13984277,434907
9030703,169509
1951831,35631
4570432,428823
776533,382730
2064787,52370
1797267,192945
1661340,273324
3241284,927959
2982167,519798
9355319,781758
13409641,65360
9640835,197600
5985542,395795
9604008,589340
1759589,632399
1063355,128586
146420,242838
7520715,63585
2839507,128484
9004318,137459
15188386,238741
2504727,369114
9350150,89496
5570814,745199
3804439,376372
14798468,64888
7933451,842289
10709366,409788
12104592,315296
4696370,169825
4488713,56317
5687589,153173
7686608,1098470
4512788,414532
2746113,710423
14441682,44509
2783625,706001
14727881,211824
336889,395048
10837101,110255
3938873,989270
5454563,216188
4780964,47106
15754200,431093
62541,773215
7708818,575916
5923638,96471
2060884,89103
15960601,491945
10760759,249271
799038,386469
4810193,1404639
7836512,348760
483660,1047627
7744804,186898
8803577,546752
10802473,154417
11256299,217009
2923369,144942
8797336,274863
4908913,80139
5586336,175115
10919240,37712
7935443,392169
12760124,326402
3548748,163794
7412681,359864
9260713,296198
16329970,772686
7949484,787909
11016751,1006752
15455746,335975
8965062,42183
4782215,84677
2114810,2023171
7069807,103438
9747616,425742
16272246,192623
11264006,1349422
9083780,308200
2674514,232973
773734,66140
15261963,867823
5991973,76148
12201650,5001
6550066,207777
4518194,391183
9717063,514096
14979737,69903
10332202,705312
9361459,528319
14840230,253254
8717135,397598
6526546,523492
818339,340797
6415470,110201
15393293,231380
3185020,520092
2204413,24587
9339580,121886
13453511,858845
3202108,35537
8216723,623937
9710762,459039
3368213,276480
5642772,861060
9394698,418331
1032633,86565
1652680,228327
14838952,1261854
6479903,68905
15659152,448331
10292905,288207
15249105,198797
13533685,289183
12116728,452645
16368142,111527
9311574,326311
14863508,377693
10085485,318677
1794227,1554112
16466678,100419
6530220,288924
8011152,263341
11121044,483913
8553755,780645
1493141,79825
5153302,67898
12438800,50301
10453240,1080485
6001443,365524
14648072,373140
767473,65922
6789520,110726
5429681,216673
5654115,796986
3373202,585160
2999593,580526
16258615,244217
9155762,337452
10920124,121804
486595,223412
13525638,130117
16402353,107053
7941042,103226
2873636,958935
6535338,89549
13239733,1352400
8009218,1101123
3247525,104923
15854616,211620
13972809,153315
14108066,103960
10261283,258939
15279034,253254
12228081,128311
3953450,279726
12332514,33929
15266306,1288282
10126107,202015
5639864,55951
2747013,228321
12673679,104101
5077984,66817
13521347,762354
3226237,14211
10054329,445469
11408150,45903
4238250,7054
709461,353647
15321338,624864
13484643,1118674
993770,320540
7875420,295425
6233617,179466
13667126,61191
15244696,27428
14436009,449207
7230290,376348
4316394,94038
7370998,141403
3872441,151102
1923196,784835
2177531,3157
10009733,77854
15296846,382946
5795301,193231
15632970,365832
14616138,459835
1681533,811254
9007738,1130078
193607,256385
5124366,227485
8611509,45494
3329316,573606
900720,29625
12156424,309349
10378449,239983
14935288,37015
11564157,280737
16521940,108805
10783036,561664
7838112,37349
13247837,660497
13760001,327585
940977,23146
14182041,286092
1286685,123150
4994467,333211
7196732,427475
16728936,491629
8286417,654820
13916643,146928
13376141,261178
13391272,798546
4876260,274500
14563401,1123973
2679038,314391
7243492,110626
766595,586327
3422301,354383
6492005,641352
9228877,261393
14363109,596828
11952697,407697
2527666,366589
4434424,438758
12918449,241938
8048996,1077334
14747310,483791
15255428,84919
15495347,619066
6130344,518274
1206606,453452
15308579,20700
4662547,480684
10717787,379601
15219866,331696
13255623,491165
14389684,206846
5907255,202686
16730392,454794
1623865,230645
2385148,311662
2592003,76539
14101250,62572
13477974,338985
8620476,290055
6587177,1148707
10500892,302747
3893026,257101
2898267,106135
3363303,81204
9165894,233887
16363859,152487
14924114,65440
5538141,453008
3376678,411250
14947308,60016
8831762,422044
6470764,112824
4448969,550614
8000023,865596
10949604,244657
4249428,135494
2080839,609065
1290439,80863
6662564,11505
11051862,377795
9482519,121921
4826499,645399
1192972,1687392
10110856,762599
14828954,437751
8286339,357731
10013775,5322
12523976,292956
734791,438066
12909664,872357
11183349,479629
8756744,379799
12062641,715397
12165939,74582
11173426,100286
7760035,403814
8494440,1312521
4826390,349145
636282,64445
5293507,650011
3249389,105678
6699379,151047
14298980,243145
4165842,348385
13915592,342698
761126,59353
6929124,185316
9343095,625252
12846811,208718
4625136,1090889
10313917,60850
4859882,144037
15680465,213180
5340440,162823
9056053,148975
4422157,162552
10406418,165338
14255483,71707
121493,116374
4480536,641862
5067053,905007
14271575,270357
5837951,495859
9141632,736144
12703078,170696
13458661,149597
9258253,761758
7478874,19799
11663681,635501
9156761,371402
5388729,256973
9816124,340891
3700673,144013
15835310,122651
1673910,226670
14163325,73532
6386822,560313
12867378,85688
13871338,263884
11480173,61686
3156395,942620
635934,57596
5001455,519152
15805051,340113
11048428,283891
9773532,150198
10070078,259324
7702117,83717
1446739,506637
5453162,346678
1542389,166801
2289941,388175
13456952,625249
7337040,104844
11057338,414838
16298627,199396
13452789,20921
1909385,1237012
8812803,528883
13205967,327156
11683224,965317
780677,127246
14297263,249274
15086360,161449
6462282,63746
1517504,222178
3170607,794393
4496626,236050
3423251,374043
10320009,319641
8968431,2604
4872783,290704
5214731,70033
5229176,275605
4303701,160652
9187156,56575
8776276,1968
8835938,200152
1075645,140836
5029280,12616
15994724,195645
9730094,1791
16272230,660525
1804133,203375
3971434,135094
12402878,49972
2495322,392540
7491836,988169
15325207,228173
6347728,383702
13924888,158190
11498114,65654
8637125,544540
1329867,387144
10905093,383035
1448469,703231
2799757,158063
2837244,510672
12370341,212274
5126594,581211
4732746,721957
3183410,1041288
7239240,213875
9085339,234073
10256734,59999
8643929,62928
12602845,69942
14395233,47320
758830,705574
11277899,692721
15382707,89948
14357830,680461
1262846,112353
13572711,40514
6333607,604991
9502000,274731
13847020,463631
12877412,10262
16294119,726026
6701335,665166
14775436,461161
9977603,109342
15930819,275474
9372887,356686
11552554,829779
14271162,75118
639975,13578
4787743,226815
344982,58694
4726233,995592
9161713,86712
5081811,103764
1453553,2378
9538613,1253671
16433945,23016
10101575,735538
1680140,565250
14735922,926309
6855306,638579
5817619,883484
7470084,58172
694777,632436
13182930,403100
2954106,440079
14935091,316498
12782831,236991
15623508,87466
3199435,123943
10716133,452818
4828500,562306
5974471,11239
2157813,86206
7403010,138735
9712883,243825
3611844,283642
1536596,120488
13449072,314506
13223379,154945
16458964,812900
13379338,266578
1969873,605524
6556661,167148
10208037,433006
8403707,340744
12699285,30795
7695434,34945
12456761,101658
1177765,276254
2046154,80521
4069844,137606
471507,215649
893802,161748
4572236,958395
5943892,656243
4488203,160675
9268082,163552
601820,230615
8815078,596530
4444763,41107
1121754,15040
11107939,274085
2659321,461881
3633668,358276
10610733,918734
15326017,642894
9345190,260529
6461909,38331
9581590,979274
15212434,4048
6761652,18211
15677970,8116
14604424,73809
8419001,384160
13696005,93513
15936153,74204
14308907,221763
3429940,432427
9593607,312573
13656925,101975
14721278,440136
1845798,1065016
7961378,169462
8801830,305447
13698790,946023
15942893,337787
1923228,165623
5561025,128931
15697208,143431
2037958,571045
5854061,400648
6463948,651893
1326372,511980
9206378,438035
16556808,207058
11834136,55303
13526472,302120
4683893,317579
13867793,51422
15114263,186089
531932,694006
1209163,16969
11908161,714925
5121349,1095991
1872522,251937
3607432,235532
12241205,375555
10493596,245094
54908,410473
10991684,540911
5492041,97519
10046742,488449
10753913,188017
13576882,141218
10429313,526639
10542232,618229
13547571,121661
10930374,158804
13557852,349135
10698243,427070
13159046,675337
3818439,124090
3899983,131434
1227624,141006
14489378,191168
7670140,602936
14465602,27414
9710293,187239
430922,174055
1160936,87733
7747936,1304344
15933598,203890
7420488,1593517
2107007,343628
4076722,88457
1072920,477528
1580743,131181
3550268,38303
3957580,119952
3320858,172327
5860491,153160
15350363,115899
963968,387392
11966760,384708
12285003,101884
14305462,1074928
5750843,118092
15114566,178666
2243356,26133
12460778,183558
11703500,239815
11306518,121741
12848051,406444
13300130,444729
10469454,93057
16320409,34524
3290789,122555
2631899,1773462
4874957,884139
4922733,438725
14177575,568382
5074003,643657
9795746,618911
4047194,62200
514157,919
12566977,361895
3091316,1528
1926203,184665
8201433,295154
7579724,801676
12998385,146946
15028795,63229
16093699,345426
13785866,158596
2221507,113406
10181091,502276
10394785,236016
16353938,520921
7292427,24651
7565323,966312
4590926,100323
13619252,805286
14852519,19214
1793624,465649
5076553,219106
8078682,419593
1477912,152733
11196036,76141
5322971,413802
15599093,121905
4081059,142752
13382419,387809
353878,21327
325717,405056
6873494,74022
12646056,58780
7904561,700307
8350289,184991
4547576,63917
6096309,217224
7620750,309571
14132464,91656
14712450,167133
2938721,83216
5884613,407270
5584998,806932
9915108,405956
1272213,144889
1605028,224646
12528961,423919
8209251,654334
15795829,1328403
9594864,305511
1931634,129388
10033481,2250544
1070012,231298
4452985,125678
14584496,486505
3457459,55087
5539398,298959
5505726,198896
313844,503421
3745419,250183
5807398,106830
9363700,560642
7578097,575237
5153321,1088506
1083321,52840
13594631,415579
10696893,135599
8790842,418016
14271125,356124
10180140,396732
5372352,529588
653859,645657
3755845,339598
6927892,192667
9279272,32456
686513,1187564
14349889,138338
8204659,297793
15078195,334546
6210897,271016
5272764,209434
14635590,33506
12128121,326822
9201544,103985
4272002,554851
1905430,106612
8324578,431885
648100,559832
14399500,289085
8627516,15668
9137739,18626
13682988,1014624
7600197,48184
242873,226308
5620995,128564
11708136,140929
4812473,33523
6791321,314356
8182065,133851
2803528,876939
16364360,169707
16427620,704435
12160387,57828
11653993,180677
445810,11254
12695708,97667
4742892,323205
9904366,151333
3377469,13469
2804915,423481
16532385,943757
9679497,21609
11808261,269512
5083977,457862
14176815,612479
817741,159656
14883119,124376
7919025,65027
13476293,253963
1612771,75194
5186214,421387
1085171,219328
13079409,90104
3083019,216902
250693,529888
9396518,766308
14947643,102069
2805188,350740
7576184,354580
2696981,773345
10025203,5365
8032886,218292
8143612,178818
15830246,82317
11786450,100457
6206145,21336
15860619,464623
2569841,470184
14932083,643569
11236116,293957
13710084,1271359
11168303,11648
11530576,190281
13480014,18792
4233157,11461
14738690,1157357
8674836,516916
6983380,66383
6829747,451247
10286688,216808
14695874,701982
14216001,673867
4123712,682783
14304829,255071
5887094,167602
10817710,924314
11107698,269427
9002015,86190
6474901,164632
2302366,271981
13819080,148080
126226,473903
7890833,96661
152830,321494
6711929,262976
2329931,244021
11453304,117529
8884001,22893
6512942,679829
963940,97357
3922006,27659
16421332,274886
4468549,117885
10251969,190378
10050233,505315
8122660,118196
3387961,112489
2581416,80323
2835247,257358
2886637,99512
5747792,392962
795559,209442
2661180,116309
2264333,492031
7452882,309781
11163480,579608
15576592,60095
7613586,444578
8949161,1168753
1003993,436538
9849430,203977
9774840,80953
7054320,519589
5392086,79921
3722161,298675
4295654,139922
14882666,175964
6441455,6242
8297576,233276
6531258,232503
6108298,34678
15790265,204082
15468397,101227
8148180,391653
15356407,7314
10651149,793678
9825288,238001
11834691,85612
6096769,734742
3127632,297095
14555365,872019
5782236,74603
16340156,91297
1274486,207720
314936,482195
9096021,242989
12248000,424186
8357410,133035
6648305,438620
11636309,94706
10196298,134444
13507724,247919
12378740,39456
266895,439392
4400819,588868
3179895,375836
7250704,688562
13335224,43095
8797033,105478
12654411,548569
14701726,187406
1926928,412989
14235448,54257
4257132,63256
965824,624412
8942063,11383
13325228,822
2987186,428251
11201580,293177
14783269,796104
2176571,353583
2140041,126595
5687464,841406
1823341,51615
13440617,1164756
8918924,674705
4514157,213871
12728988,21567
186008,254210
6993981,119067
10603212,379790
2821661,540310
2572762,397199
6621915,92467
16304406,224409
13744610,4935
3767009,901934
293317,302459
12212614,113034
8856822,55786
3872537,70120
3885786,167695
15486690,407207
3389485,23273
4361400,1436911
3747220,313118
7409451,5886
8786382,252044
7408943,598
3776687,103121
9732885,367960
2727716,136569
3684999,84030
3492093,81457
11660584,36650
5999993,42864
12876011,67568
1658668,248280
13264211,1010252
12522617,617756
5232674,1000688
14162795,600786
11251267,20820
14649874,106336
388131,407031
427559,182065
3300179,132284
9378680,336592
11081468,363555
12011763,304190
6103591,686139
10169517,97080
13362928,95464
14127920,10508
9996780,964355
5804438,390601
3953100,385607
14909899,556766
15497765,219683
2615524,90013
3443734,177988
11508480,396666
873460,137116
11299636,146838
3434823,50189
7998173,262394
3800073,49136
4520120,35195
972947,44181
1978554,477777
11027454,39101
6111509,1324407
16707684,129247
5522071,100588
13266341,108810
15874882,406589
8207461,74014
10349672,127678
9069327,49070
6608152,58356
1276738,253907
11708621,99059
2007880,385474
1250729,995612
4761261,4903
6068454,120034
15325389,33847
2869846,231507
5299290,194709
7185731,113054
13846972,30339
6403604,224052
15092902,21616
15359253,178508
6847548,556596
16172035,394364
14266144,359143
7729266,95312
1790237,694261
8929108,376880
1339795,33692
13784899,168475
6628842,6748
5908244,575695
6875310,40157
3700013,98088
14300427,164848
14886205,94394
8086030,115322
13204558,6609
11129099,829539
13756817,154723
1191516,339947
14354830,200543
9229541,298278
15692105,272564
9014675,351601
14223207,406583
297812,830900
7735691,55275
13617507,201045
15651954,84979
16653347,596036
15852116,498368
2241930,507655
2551884,367442
13291883,667157
1976519,451500
14410148,125942
1991803,26803
14410314,133888
5526915,93715
5254426,786084
7888071,56540
2686472,347919
6615651,96507
4924807,240965
14934283,129864
6734800,168929
9734533,489841
11629290,169540
10890617,34002
3844937,117336
15642993,350298
7276497,18159
3096066,16953
16402067,175240
9652535,500128
6591116,180987
16726053,346307
4240872,763313
4101456,492057
10241557,768521
4918543,328918
14911128,371656
3897121,63101
4238108,171984
16459237,30269
14435155,648846
7065360,72924
2943212,98903
6755812,239719
13194727,9527
14310566,78309
813263,176720
4113509,568995
8646837,241151
5108481,61879
7995791,597634
13887717,11602
5479619,30401
6994030,135503
8441237,107426
14100806,22674
4284266,15880
4552972,140933
15463497,222409
9157762,297852
11595790,313275
2288995,92146
5579351,259340
7154436,769750
3370610,57604
2491759,185272
1869044,985670
7505604,620549
793787,303488
15107130,521721
9505950,405035
6821646,253298
6460644,1366275
3503210,156507
6441119,440738
13438457,138229
7115821,470973
1836003,1257830
3289057,232758
2258641,581609
12430016,376867
6842622,488756
13480458,58690
1850422,36552
5064989,540459
11645301,254814
15452391,83545
7026292,618542
14250412,183426
1086956,252733
7205153,656786
2389177,261918
13183915,51305
1889841,241157
2970938,36023
7564913,249544
1064708,583510
11756313,236680
9737185,357165
13054279,77854
13340452,171251
16481569,20630
12034256,949841
7287877,720825
11225971,671648
15929903,98756
13851690,664976
8674841,314349
3943484,453216
4354710,183589
1493648,467858
3550372,537124
6781029,520757
4879917,108050
7419188,714383
668565,459476
785985,155013
15879593,229400
14336825,243412
294244,485361
8335924,78705
11661684,148599
12268308,285966
12326738,16222
16516667,104090
1733493,92777
715002,490234
16012428,26797
12625388,295238
8635117,322973
4013157,298930
4000250,207963
15565298,640102
12441625,4756
16674979,143719
15064352,166439
16572524,457332
3254697,468064
1588121,37171
16622130,124710
10292660,103371
5508844,26294
7071945,606634
6406455,724140
675690,697015
8567827,499786
5974542,317176
14209778,481767
11541086,465747
11112019,669918
2370497,1142839
6879335,439165
16338849,146377
9627249,493265
3522835,474519
4667929,161696
1799448,461886
12687559,748384
14243068,321411
6546808,81389
1251281,362538
1897697,209556
10499768,991141
16712076,356089
13791868,206698
10717342,93518
1731785,1019815
6832639,505083
4837193,105424
6454851,171314
2027558,23580
5911070,113294
2138285,1754104
2565478,303338
10021666,472209
2986897,15681
16467533,144921
11297209,701910
11673999,13549
7577863,111379
14981513,66474
13068334,115338
15541988,344603
9439,858489
2042074,223475
255493,474447
4055111,119937
9244019,990763
5573779,674213
1548819,30704
5061864,700462
1816619,366258
5999092,400946
4873845,453479
7873790,178930
4593045,55780
7084811,150474
2796803,628659
9667986,374312
16073459,173443
10977514,1012398
264942,802225
10607427,99594
8465397,424517
9976739,220529
12693137,206470
1744069,437332
4588925,556779
15071299,234
6664674,27515
12888111,39786
6417017,366278
11590312,494558
6632298,43748
1242321,302230
6375275,531097
15397252,114687
13441405,169941
9245580,274163
10617757,608942
5604070,87100
14452874,820322
16664946,628370
4261567,67552
5830727,251266
322353,188022
2426254,72057
5434032,459073
13130707,216122
12977719,270674
13769939,666972
6049291,9938
16630148,91385
5507049,281166
13662617,88955
9838032,319613
14159574,262280
6866355,373233
4997975,406234
6433545,1406477
14325878,665461
8973762,331022
6694768,738455
6764818,289684
6981081,496145
4929931,112122
1237341,3125
9729298,91238
6652175,65100
10108053,114765
1838773,132857
10898950,85051
8034744,63200
10413360,28573
1903943,266479
14617944,320203
1832304,160906
3885976,178446
5894474,219513
12774737,338297
4086131,29369
16462151,215955
252344,269170
7890737,750483
4146114,161875
13728838,270112
9757508,24335
6179624,731863
5760049,122395
15296340,237920
9665284,9187
15317288,1009069
1288931,100849
10088788,426266
1368111,305
2803919,116450
9676018,448132
1164211,23967
9103747,390254
8967084,43971
14519496,408602
9177967,93101
14461384,91151
11915785,151914
5283123,196815
15667468,940334
3507334,176524
6919751,114315
7043621,551184
1743388,305572
10472640,427329
10528379,132080
15385179,509216
14877457,2397446
15829427,205732
15224492,534263
9947433,65537
8175993,532858
16543946,253411
1236011,48766
16040084,801374
13763993,1111340
14858269,25096
3264009,458120
11680775,247877
12867730,1461120
3235713,5834
2869996,27463
16269886,873454
1698858,463532
3977509,287510
13732299,219007
15950220,158973
4823466,616428
12927771,159677
12169772,299118
367976,551044
835089,48864
907315,821255
230855,182247
11891749,258111
16736529,682246
11453682,222601
4475581,71913
934858,517527
12687834,19945
3934037,304371
9395464,444766
5559904,863663
2966862,215252
1205501,181553
16680044,317031
11638153,100719
8615513,322684
5015061,748089
11570358,196987
362891,214007
5074023,157984
16398789,88622
13830939,84719
16712642,256235
5283097,311675
6322082,20859
6769648,200836
3939699,110962
4979236,247542
16437402,24573
3887287,439987
10084586,966583
4508857,80343
8420777,380731
878409,231418
13455820,429636
14195353,185622
564519,445952
9977163,249622
6710379,533401
886364,269025
11756599,86327
11306469,309910
12268329,506973
5925350,183742
6910206,106684
14719660,346306
15040669,352425
7076112,548990
10192281,30714
6362892,761238
6446738,93319
6631455,90211
4389329,52640
3089195,53702
4928173,429479
352415,3597
1601192,935181
14443068,335916
16019531,600201
1758929,37588
7917296,391689
7189570,708403
3988624,57485
3820963,522083
8410671,512066
1229644,620515
1460619,55955
1513938,220315
1907620,79807
2683379,135646
4154897,142682
9410016,486426
5368324,883458
10834551,73357
13640463,293846
16466763,284772
188686,585732
968903,179082
11641688,568962
9890305,410779
7030407,77484
13762941,1674970
7352894,281925
7498247,264247
11455026,353237
9372602,36137
3378757,285994
685033,539658
1064220,290498
9673836,283485
1713861,976468
9380341,471462
5445238,288801
16268649,515255
14828461,318640
16474517,6010
5145338,141690
4136012,221338
3828202,324112
3858742,9511
3025683,130413
8022257,1600679
1927849,151894
9597419,8766
8666564,150815
13750567,179275
13215209,467309
4918094,626759
841192,207425
11191358,248206
6180044,7938
14502422,105538
15492221,201082
9637149,250283
3889403,33725
8681671,156634
1284809,275555
11191147,334246
3578689,6475
13448524,92379
272372,66996
828949,302303
1167264,268720
4514616,168612
5781196,240670
10891477,818101
3300153,193098
16503410,145849
12210455,512367
15663818,847577
6501639,94920
1878126,254185
13018123,245228
9190423,25402
6484091,288358
6497946,22148
110228,74568
5501020,50512
11178648,1131042
3022257,297676
2461241,640
2459948,876204
569754,621944
10473523,260152
12621431,51556
15429124,565764
12568772,107023
9262174,54994
12716934,877035
402828,342428
1483034,87925
10669553,226713
2273676,300563
7648800,451807
14448136,292872
7211954,216466
3393614,408733
16259852,688099
14721278,440136
2943068,373479
2202443,29169
10679650,246181
12793082,331353
953876,357622
2382891,747241
5532472,70942
3486330,127271
14816665,732711
11049924,455164
7113996,133612
10139817,621071
2568476,227715
14664229,100389
10253383,24613
3556007,38056
2274932,246778
11262250,169828
2371855,282615
15361738,88457
5609733,198857
2069128,282194
13126999,666175
16304678,567484
12962473,5221
9774603,143597
16291044,1114553
8541628,162561
769176,70166
11371381,166818
13042382,234439
6396792,474369
9186887,165591
11275531,866856
15043320,109690
3002899,248730
1742800,85833
14353199,119491
3751500,24136
8257854,235138
4990583,149959
7149095,124547
8217203,339190
6855117,192077
14290269,282418
10626334,269828
9989874,192453
2312543,182688
6038805,612046
4342471,1515694
11171155,359588
3592976,18798
2477416,408216
5284399,291551
14807125,905677
10187529,327065
12317856,354320
15017140,846655
2451980,631482
6657283,238895
2317018,85175
11084959,104260
9329756,179513
14067874,419448
7289093,233810
306577,73454
7294026,724915
931688,324687
1214876,330162
6707587,181479
9582036,222655
11629109,671076
6372028,5451
1615469,396408
6850236,325724
11100887,259465
13060771,439502
9190680,564466
4011019,310275
7428738,1041187
3790435,218239
9389654,44662
12730975,847189
13004860,711057
4839439,401414
2501195,689481
9724143,48972
4376021,123116
8881072,645081
13767594,456908
10674510,116714
1151550,168110
340410,305905
6526252,223460
12352611,72978
13575704,652393
5984024,62739
858540,751648
12993882,434854
1064534,104857
2656234,270118
5852191,144863
3412883,24671
13591252,104160
2499836,354324
14185658,118011
9390606,119940
12967995,220955
13334795,151628
11106557,26942
1921581,552473
1805912,614354
1292342,132308
14355486,400586
13278609,192178
2266427,30421
7383512,490755
5199001,216027
434303,37406
15501850,378838
5737571,363918
6734934,31985
9360194,213095
14097496,564192
8129212,150558
560071,318082
7022329,328681
997699,798486
5874569,168686
9431368,252864
2799695,22002
3358249,126007
13087300,228590
12079798,518433
12979477,643272
4533580,352474
16307105,312951
15074615,86449
5778307,820481
9931337,483716
10066140,430339
12931527,7744
10168967,20582
6087812,147932
4782824,464304
13437817,786085
14196280,368524
12875853,700400
8298740,232695
5255534,1060440
11035942,1348424
15697018,132680
1243715,66557
14408960,432018
8005030,140753
1732879,14906
2145033,515724
7550570,1455
16721931,382068
2034775,175739
16517532,105701
836532,154517
2138032,234195
3681549,690402
4986580,738329
16417051,616334
6163801,430188
12065530,601131
7026162,110537
7596561,231036
5023250,569778
12146890,1205314
4147319,231392
13478340,84878
7149125,933866
16726210,150266
14970481,414994
10942514,7023
6656359,104375
10004360,76044
1354530,231077
4316744,732158
4831533,151485
15748518,78664
1631484,28100
15358321,1862482
7980250,40090
8437448,230544
9486809,1161538
7402944,286075
12092346,23856
15044839,60001
15813994,599336
9656654,20568
11591918,147043
6395700,26966
10030972,65044
7971690,106318
1734774,851510
616902,1073189
2344648,710588
11304290,129214
8234688,19800
16109574,233923
10696955,210635
1050015,243390
6129297,139189
10868272,394784
4752175,604359
15113336,124026
9644781,43561
3423458,447602
1063908,660087
87734,304466
10643646,163685
9767077,1897038
6257280,25966
1243824,73133
7041175,85648
4230603,355023
4888280,452259
10721478,645023
15985233,26742
13800535,56594
1479305,253880
5483020,197051
11232877,151758
3220877,252421
7678188,525446
12640591,220075
11600527,727004
10201476,332316
2247638,15439
6984890,282175
12415604,56665
15937837,308154
2865528,454859
2472592,30739
8259931,219528
5621964,65129
12733754,804467
1613043,481046
16476723,137149
1013409,18925
3322091,275035
10254897,653717
1547440,28882
9036919,277194
1607484,193103
10583161,812059
9724841,65011
11559355,367904
10201506,397634
4273052,42873
13851668,860825
7371833,617532
4928845,364181
5212327,110362
5017505,7470
15501878,154332
10610985,1004521
5329813,73988
10067512,270394
8562316,72295
897413,72317
2937994,45498
1580786,910943
15158928,79885
10381371,193564
11858056,392812
2632618,886972
2794705,1602888
6415097,219958
6620399,208918
5968653,522248
8986076,201276
9523980,948948
6509325,296900
5301274,721303
14301341,14445
1141295,103742
580731,458118
15872278,519839
10077904,984757
6517789,32050
6957740,929572
3770122,227209
8004191,42071
9267992,313022
2615842,28460
15168144,203822
3048230,298906
9979382,586237
10848566,168086
12239453,127535
7234758,50761
10199845,251264
3731732,688882
9898300,511204
9327496,571198
3088605,515141
13708948,134128
11558371,184616
11437301,219170
15014374,18567
7754147,192030
704958,14669
1915066,49199
13154861,224348
2925079,91643
14885582,230174
653453,57079
9617820,223348
16762947,307158
16058856,1112251
7893484,376822
11880385,33065
14317661,189025
12258761,598563
13899173,259017
7972296,302391
15822435,194459
10330850,349492
14309772,223374
5272412,43548
710906,550080
15060672,8364
15305927,209466
7517824,282848
2510593,757378
6474604,31668
2213323,55039
13075801,66513
15787696,169128
