remaining_obj,ac_weight,knapsack,ac_weight,knapsack,ac_weight,knapsack,ac_weight,total_fitness
0, 8472576, 1, 144, 2, 794693, 3, 7509802, 2732563
0, 93184, 1, 11141632, 2, 4489444, 3, 1052955, 2732563
0, 198224, 1, 5550368, 2, 8929285, 3, 2099338, 2732563
0, 2140192, 1, 20549, 2, 4784768, 3, 9831706, 2732563
0, 3168256, 1, 360721, 2, 12584484, 3, 663754, 2732563
0, 3407888, 1, 99492, 2, 4735808, 3, 8534027, 2732563
0, 8390208, 1, 4202784, 2, 4032645, 3, 151578, 2732563
0, 2121904, 1, 5275716, 2, 8519937, 3, 859658, 2732563
0, 74752, 1, 262176, 2, 6869333, 3, 9570954, 2732563
0, 262213, 1, 727856, 2, 1056768, 3, 14730378, 3115308
0, 8865040, 1, 2111488, 2, 5800613, 3, 74, 2732563
0, 23776, 1, 8888321, 2, 2621444, 3, 5243674, 2732563
0, 5538849, 1, 10485888, 2, 606276, 3, 146202, 2732563
0, 9437504, 1, 459312, 2, 2622468, 3, 4257931, 2732563
0, 9585920, 1, 4719265, 2, 2433044, 3, 38986, 2732563
0, 742400, 1, 264880, 2, 13672773, 3, 2097162, 2732563
0, 1589793, 1, 2163024, 2, 12848260, 3, 176138, 2732563
0, 237584, 1, 11534404, 2, 541856, 3, 4463371, 2732563
0, 6302720, 1, 9064848, 2, 262661, 3, 1146986, 2732563
0, 15089664, 1, 40628, 2, 1581121, 3, 65802, 2732563
0, 2244672, 1, 33840, 2, 8727301, 3, 5771402, 2732563
0, 2621456, 1, 5314688, 2, 157005, 3, 8684066, 3532164
0, 1134912, 1, 688804, 2, 10758160, 3, 4195339, 2732563
0, 14168641, 1, 35968, 2, 2162724, 3, 409882, 2732563
0, 8388736, 1, 1327152, 2, 6394373, 3, 666954, 2732563
0, 2377728, 1, 4194560, 2, 10131188, 3, 73739, 2732563
0, 1462289, 1, 558276, 2, 4262400, 3, 10494250, 2732563
0, 11155857, 1, 1065472, 2, 4523044, 3, 32842, 2732563
0, 2764800, 1, 1051156, 2, 12665857, 3, 295402, 2732563
0, 11547712, 1, 128, 2, 5147172, 3, 82203, 2732563
0, 5147168, 1, 3216384, 2, 8413317, 3, 346, 2732563
0, 1540224, 1, 6308356, 2, 525617, 3, 8403018, 2732563
0, 8390816, 1, 6333264, 2, 331781, 3, 1721354, 2732563
0, 12091408, 1, 10880, 2, 4199460, 3, 475467, 2732563
0, 1088, 1, 303616, 2, 2640309, 3, 13832202, 2732563
0, 2494481, 1, 13732832, 2, 524292, 3, 25610, 2732563
0, 9570336, 1, 2114692, 2, 566032, 3, 4526155, 2732563
0, 12666160, 1, 1608193, 2, 393412, 3, 2109450, 2732563
0, 18432, 1, 4817413, 2, 274848, 3, 11666522, 2732563
0, 8656928, 1, 532548, 2, 3229585, 3, 4358154, 2732563
0, 1264176, 1, 262529, 2, 8434692, 3, 6815818, 2732563
0, 9977857, 1, 272548, 2, 36880, 3, 6489930, 2732563
0, 4497920, 1, 6404, 2, 12190960, 3, 81931, 2732563
0, 9718112, 1, 66688, 2, 2101781, 3, 4890634, 2732563
0, 4195857, 1, 10354948, 2, 106688, 3, 2119722, 2732563
0, 2105857, 1, 10260644, 2, 65600, 3, 4345114, 2732563
0, 4457504, 1, 107072, 2, 8536341, 3, 3676298, 2732563
0, 1048576, 1, 573456, 2, 8656485, 3, 6498698, 2732563
0, 4587521, 1, 1141120, 2, 8426084, 3, 2622490, 2732563
0, 14681220, 1, 1131072, 2, 39217, 3, 925706, 3115308
